,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"왼쪽 끝 좌표: (0, 0), 중간 좌표: (96, 24), 끝 좌표(192, 48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"정렬 텍스트: LEFT, CENTER, RIGHT, L, C, R 각각 왼쪽정렬, 가운데정렬, 오른쪽정렬",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"좌표 0~192, 0~48 범위를 벗어나더라도 렌더링이 가능합니다. 왼쪽 번호를 비우면 텍스트 다 적혀있어도 추가 안되게 가능합니다. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"a붙이면 입체(a생략), b붙이면 벽면, c붙이면 한자들어간 교수님, d는 오른쪽에 표시되는 표지판(을 형식적으로 의미함, 결국 좌표 적는 사용자에게 달림)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,부족하면 더 적어도 작동합니다,,,,,
,영어는 소문자만 가능,,,,,,일반적으로 호실을 적습니다,,,,,,일반적으로 한글 이름을 적습니다,,,,,,일반적으로 영문 이름을 적습니다,,,,,,일반적으로 한글 이름을 적습니다,,,,,,일반적으로 영문 이름을 적습니다,,,,,
,번호,전체배율,translatex,translatey,텍스쳐,좌표갯수,x1,y1,텍스트1,배율,색,정렬1,x2,y2,텍스트2,배율,색,정렬2,x3,y3,텍스트3,배율,색,정렬3,x4,y4,텍스트4,배율,색,정렬4,x5,y5,텍스트5,배율,색,정렬5
,08-459,0.5,0,0,default,3,184,30,08-459,1,#0000FF,RIGHT,10,10,집적회로설계연구실험실,1.75,#FFFFFF,LEFT,10,29,Integrated Circuit Design Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-460,0.5,0,0,default,3,184,30,08-460,1,#0000FF,RIGHT,10,10,지능제어연구실험실,1.75,#FFFFFF,LEFT,10,29,Intelligent Control Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-461,0.5,0,0,default,5,175,2,08-461,0.85,#FFFFFF,RIGHT,12,10,전자공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Electronics Enginerring Professor,0.35,#808080,LEFT,12,22,홍 연 찬,1.5,#FFFFFF,LEFT,64,27,Yeon Chan Hong,0.75,#808080,LEFT
,08-462,0.5,0,0,default,5,175,2,08-462,0.85,#FFFFFF,RIGHT,12,10,전자공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Electronics Enginerring Professor,0.35,#808080,LEFT,12,22,유 종 근,1.5,#FFFFFF,LEFT,64,27,Chong Gun Yu,0.75,#808080,LEFT
,08-463,0.5,0,0,default,5,175,2,08-463,0.85,#FFFFFF,RIGHT,12,10,신소재공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Advanced Materials Engineering Professor,0.35,#808080,LEFT,12,22,이한보람,1.5,#FFFFFF,LEFT,66,27,"Lee, Han-Bo-Ram",0.75,#808080,LEFT
,08-464,0.5,0,0,default,5,175,2,08-464,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,김 연 수,1.5,#FFFFFF,LEFT,64,27,Yon-Soo Kim,0.75,#808080,LEFT
,08-465,0.5,0,0,default,5,175,2,08-465,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,김 철 홍,1.5,#FFFFFF,LEFT,64,27,Chol-Hong Kim,0.75,#808080,LEFT
,08-466,0.5,0,0,default,5,175,2,08-466,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,박 기 정,1.5,#FFFFFF,LEFT,64,27,Kijung Park,0.75,#808080,LEFT
,08-467,0.5,0,0,default,5,175,2,08-467,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,김 병 수,1.5,#FFFFFF,LEFT,64,27,Byung Soo Kim,0.75,#808080,LEFT
,08-468,0.5,0,0,default,5,175,2,08-468,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,유 재 홍,1.5,#FFFFFF,LEFT,64,27,JaeHong Yu,0.75,#808080,LEFT
,08-469,0.5,0,0,default,3,184,30,08-469,1,#0000FF,RIGHT,10,10,통계적 학습 및 위험분석 연구실,1.35,#FFFFFF,LEFT,10,29,Statistical Learning And Risk Analysis Lab.,0.6,#808080,LEFT,,,,,,,,,,,,
,08-470,0.5,0,0,default,3,184,30,08-470,1,#0000FF,RIGHT,10,10,스마트팩토리 연구실,1.75,#FFFFFF,LEFT,10,29,Smart Factory Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-471,0.5,0,0,default,3,184,30,08-471,1,#0000FF,RIGHT,10,10,생산혁신연구실,1.75,#FFFFFF,LEFT,10,29,Innovative Production Research Lab.,0.65,#808080,LEFT,,,,,,,,,,,,
,08-472,0.5,0,0,default,3,184,30,08-472,1,#0000FF,RIGHT,10,10,인공지능운영최적화 연구실,1.5,#FFFFFF,LEFT,10,29,AI & Optimization Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-473,0.5,0,0,default,5,175,2,08-473,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,유 우 식,1.5,#FFFFFF,LEFT,64,27,Woo-Sik Yoo,0.75,#808080,LEFT
,08-474,0.5,0,0,default,5,175,2,08-474,0.85,#FFFFFF,RIGHT,12,10,산업경영공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Industrial and Management Engineering Professor,0.35,#808080,LEFT,12,22,장 석 화,1.5,#FFFFFF,LEFT,64,27,Suk-Hwa Chang,0.75,#808080,LEFT
,08-475,0.5,0,0,default,5,17,2,08-475,0.85,#FFFFFF,LEFT,104,10,산업경영공학과 교수,0.35,#808080,LEFT,104,16,Dept. of Industrial and Management Engineering Professor,0.3,#808080,LEFT,104,24,김 재 곤,1.25,#FFFFFF,LEFT,144,27,Jae-Gon Kim,0.6,#808080,LEFT
,08-476,0.5,0,0,default,5,175,2,08-476,0.85,#FFFFFF,RIGHT,12,10,신소재공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Materials Sci. & Eng. Professor,0.35,#808080,LEFT,12,22,김 정 곤,1.5,#FFFFFF,LEFT,64,27,Jeong-Gon Kim,0.75,#808080,LEFT
,08-477,0.5,0,0,default,3,184,30,08-477,1,#0000FF,RIGHT,10,10,탕 비 실,1.75,#FFFFFF,LEFT,10,29,Office Pantry,0.75,#808080,LEFT,,,,,,,,,,,,
,08-478,0.5,0,0,default,3,184,30,08-478,1,#0000FF,RIGHT,10,10,비즈니스솔루션실습실,1.75,#FFFFFF,LEFT,10,29,Business Solution Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-479,0.5,0,0,default,3,184,30,08-479,1,#0000FF,RIGHT,10,10,산경 컨퍼런스룸,1.75,#FFFFFF,LEFT,10,29,IME Conference Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-480,0.5,0,0,default,3,184,30,08-480,1,#0000FF,RIGHT,10,10,캡스톤디자인실,1.75,#FFFFFF,LEFT,10,29,Capstone Design Studio,0.75,#808080,LEFT,,,,,,,,,,,,
,08-481,0.5,0,0,default,3,184,30,08-481,1,#0000FF,RIGHT,10,10,산업경영공학과주간학생회실,1.75,#FFFFFF,LEFT,10,29,Students Association - Dept. of Industrial and Management Engineering,0.35,#808080,LEFT,,,,,,,,,,,,
,08-481b,0.5,0,-0.5,default,3,148,15,08-481,1,#0000FF,LEFT,140,10,산업경영공학과주간학생회실,1.35,#FFFFFF,RIGHT,140,29,Students Association - Dept. of Industrial and Management Engineering,0.35,#FFFFFF,RIGHT,,,,,,,,,,,,
,08-482b,0.5,0,-0.5,default,3,148,15,08-482,1,#0000FF,LEFT,140,10,강 의 실,1.75,#FFFFFF,RIGHT,140,29,Lecture Room,0.4,#FFFFFF,RIGHT,,,,,,,,,,,,
,08-482,0.5,0,0,default,3,184,30,08-482,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-483b,0.5,0,-0.5,default,3,148,15,08-483,1,#0000FF,LEFT,140,10,강 의 실,1.75,#FFFFFF,RIGHT,140,29,Lecture Room,0.4,#FFFFFF,RIGHT,,,,,,,,,,,,
,08-483,0.5,0,0,default,3,184,30,08-483,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-502,0.5,0,0,default,3,184,30,08-502,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-503,0.5,0,0,default,3,184,30,08-503,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-507,0.5,0,0,default,3,184,30,08-507,1,#0000FF,RIGHT,10,10,대학원 세미나실,1.75,#FFFFFF,LEFT,10,29,Graduate School Seminar Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-508,0.5,0,0,default,3,184,30,08-508,1,#0000FF,RIGHT,10,10,신재생에너지운영연구실,1.75,#FFFFFF,LEFT,10,29,Renewable Energy Management Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-516,0.5,0,0,default,3,184,30,08-516,1,#0000FF,RIGHT,10,10,캡스톤디자인실습실2,1.75,#FFFFFF,LEFT,10,29,Capstone Design Lab. 2,0.75,#808080,LEFT,,,,,,,,,,,,
,08-517,0.5,0,0,default,3,184,30,08-517,1,#0000FF,RIGHT,10,10,캡스톤디자인실습실3,1.75,#FFFFFF,LEFT,10,29,Capstone Design Lab. 3,0.75,#808080,LEFT,,,,,,,,,,,,
,08-518,0.5,0,0,default,3,184,30,08-518,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-520,0.5,0,0,default,3,184,30,08-520,1,#0000FF,RIGHT,10,10,기초설계실습실,1.75,#FFFFFF,LEFT,10,29,Basic Design Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-524,0.5,0,0,default,3,184,30,08-524,1,#0000FF,RIGHT,10,10,디지털미디어 실습실,1.75,#FFFFFF,LEFT,10,29,Digital Media Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-525,0.5,0,0,default,3,184,30,08-525,1,#0000FF,RIGHT,10,10,전산역학재료연구실,1.75,#FFFFFF,LEFT,10,29,Computational Mechanics & Materials Lab.,0.65,#808080,LEFT,,,,,,,,,,,,
,08-526,0.5,0,0,default,3,184,30,08-526,1,#0000FF,RIGHT,10,10,스마트마이크로그리드연구실험실,1.35,#FFFFFF,LEFT,10,29,Smart Microgrid Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-527,0.5,0,0,default,3,184,30,08-527,1,#0000FF,RIGHT,10,10,영상인식연구실험실,1.75,#FFFFFF,LEFT,10,29,Computer Vision and Machine Learning Lab.,0.65,#808080,LEFT,,,,,,,,,,,,
,08-528,0.5,0,0,default,3,184,30,08-528,1,#0000FF,RIGHT,10,10,SVC 연구실험실,1.75,#FFFFFF,LEFT,10,29,Semiconductor & VLSI Circuit Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-529,0.5,0,0,default,3,184,30,08-529,1,#0000FF,RIGHT,10,10,세미나실,1.75,#FFFFFF,LEFT,10,29,Seminar Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-530,0.5,0,0,default,3,184,30,08-530,1,#0000FF,RIGHT,10,10,에너지화공심화실험실,1.75,#FFFFFF,LEFT,10,29,Experiment Lab for Energy and Chemical Engineering,0.45,#808080,LEFT,,,,,,,,,,,,
,08-531,0.5,0,0,default,3,184,30,08-531,1,#0000FF,RIGHT,10,10,전산역학재료연구실,1.75,#FFFFFF,LEFT,10,29,Computational Mechanics & Materials Lab.,0.65,#808080,LEFT,,,,,,,,,,,,
,08-532,0.5,0,0,default,3,184,30,08-532,1,#0000FF,RIGHT,10,10,전기전자공학실험실,1.75,#FFFFFF,LEFT,10,29,Electrial Engineering,0.75,#808080,LEFT,,,,,,,,,,,,
,08-533,0.5,0,0,default,5,175,2,08-533,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Mechatronics Engineering Professor,0.35,#808080,LEFT,12,22,박 상 인,1.5,#FFFFFF,LEFT,64,27,"Park, Sang-in",0.75,#808080,LEFT
,08-534,0.5,0,0,default,3,184,30,08-534,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-535,0.5,0,0,default,4,184,30,08-535,1,#0000FF,RIGHT,10,10,강의실/창의융합협업공간,1.75,#FFFFFF,LEFT,10,27,Lecture Room/Creative and,0.75,#808080,LEFT,10,34,Convergence Collaboration Space,0.75,#808080,LEFT,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-539,0.5,0,0,default,3,184,30,08-539,1,#0000FF,RIGHT,10,10,강 의 실,1.75,#FFFFFF,LEFT,10,29,Lecture Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-539b,0.5,0,-0.5,default,3,148,15,08-539,1,#0000FF,LEFT,140,10,강 의 실,1.75,#FFFFFF,RIGHT,140,29,Lecture Room,0.4,#FFFFFF,RIGHT,,,,,,,,,,,,
,08-540,0.5,0,0,default,3,184,30,08-540,1,#0000FF,RIGHT,10,10,메카트로닉스공학과 학생회의실,1.75,#FFFFFF,LEFT,10,29,Student Meeting Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-540b,0.5,0,-0.5,default,3,148,15,08-540,1,#0000FF,LEFT,140,10,메카트로닉스공학과 학생회의실,1.35,#FFFFFF,RIGHT,140,29,Student Meeting Room,0.75,#FFFFFF,RIGHT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-542,0.5,0,0,default,3,184,30,08-542,1,#0000FF,RIGHT,10,10,메카트로닉스공학과사무실,1.75,#FFFFFF,LEFT,10,29,Dept. of Mechantronics Engineering,0.75,#808080,LEFT,,,,,,,,,,,,
,08-542b,0.5,0,-0.5,default,3,148,15,08-542,1,#0000FF,LEFT,140,10,메카트로닉스공학과사무실,1.35,#FFFFFF,RIGHT,140,29,Dept. of Mechantronics Engineering,0.75,#FFFFFF,RIGHT,,,,,,,,,,,,
,08-543,0.5,0,0,default,3,184,30,08-543,1,#0000FF,RIGHT,10,10,에너지변환및저장실험실,1.75,#FFFFFF,LEFT,10,29,Energy Conversion and Storage Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-545,0.5,0,0,default,3,184,30,08-545,1,#0000FF,RIGHT,10,10,신재생에너지생산연구실,1.75,#FFFFFF,LEFT,10,29,Renewable Energy Production Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-547,0.5,0,0,default,5,175,2,08-547,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,윤 종 윤,1.5,#FFFFFF,LEFT,64,27,Jongyun Yoon,0.75,#808080,LEFT
,08-548,0.5,0,0,default,3,184,30,08-548,1,#0000FF,RIGHT,10,10,유-무기 혼성 나노물질 연구실,1.5,#FFFFFF,LEFT,10,29,Organic-Inorganic Hybrid Nanomaterials Lab.,0.65,#808080,LEFT,,,,,,,,,,,,
,08-549,0.5,0,0,default,3,184,30,08-549,1,#0000FF,RIGHT,10,10,유기 광전자 연구실,1.75,#FFFFFF,LEFT,10,29,Organic Optoelectronics Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-550,0.5,0,0,default,3,184,30,08-550,1,#0000FF,RIGHT,10,10,에너지환경촉매연구실,1.75,#FFFFFF,LEFT,10,29,Energy & Environmental Catalysis Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-551,0.5,0,0,default,3,184,30,08-551,1,#0000FF,RIGHT,10,10,뇌인지 연구실험실,1.75,#FFFFFF,LEFT,10,29,Brain & Information Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-553,0.5,0,0,default,5,175,2,08-553,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,홍 선 표,1.5,#FFFFFF,LEFT,64,27,"Hong, Sun-Pyo",0.75,#808080,LEFT
,08-554,0.5,0,0,default,5,175,2,08-554,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,정 현 두,1.5,#FFFFFF,LEFT,64,27,"Jeong, Hyundoo",0.75,#808080,LEFT
,08-555,0.5,0,0,default,5,175,2,08-555,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,김 기 준,1.5,#FFFFFF,LEFT,64,27,"Kim, Ki-Joon",0.75,#808080,LEFT
,08-556,0.5,0,0,default,5,175,2,08-556,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,차 재 민,1.5,#FFFFFF,LEFT,64,27,"Cha, Jae Min",0.75,#808080,LEFT
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-558,0.5,0,0,default,5,175,2,08-558,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,박 기 원,1.5,#FFFFFF,LEFT,64,27,"Park, Kiwon",0.75,#808080,LEFT
,08-559,0.5,0,0,default,5,175,2,08-559,0.85,#FFFFFF,RIGHT,12,10,메카트로닉스공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,한 유 성,1.5,#FFFFFF,LEFT,64,27,"Han, Yousung",0.75,#808080,LEFT
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-561,0.5,0,0,default,3,184,30,08-561,1,#0000FF,RIGHT,10,10,시스템반도체연구실험실,1.75,#FFFFFF,LEFT,10,29,System-on-Chips Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-563,0.5,0,0,default,3,184,30,08-563,1,#0000FF,RIGHT,10,10,SFS연구실험실,1.75,#FFFFFF,LEFT,10,29,Smart Flexible System Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-564,0.5,0,0,default,5,175,2,08-564,0.85,#FFFFFF,RIGHT,12,10,에너지화학공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,권 오 중,1.5,#FFFFFF,LEFT,64,27,"Kwon, Oh Joong",0.75,#808080,LEFT
,08-565,0.5,0,0,default,5,175,2,08-565,0.85,#FFFFFF,RIGHT,12,10,에너지화학공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,박 민 범,1.5,#FFFFFF,LEFT,64,27,Min Bum Park,0.75,#808080,LEFT
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-569,0.5,0,0,default,5,175,2,08-569,0.85,#FFFFFF,RIGHT,12,10,에너지화학공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,김  정,1.5,#FFFFFF,LEFT,64,27,"Kim, Jeong",0.75,#808080,LEFT
,08-570,0.5,0,0,default,5,175,2,08-570,0.85,#FFFFFF,RIGHT,12,10,에너지화학공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,박 영 돈,1.5,#FFFFFF,LEFT,64,27,"Park, Yeong-Don",0.75,#808080,LEFT
,08-571,0.5,0,0,default,5,175,2,08-571,0.85,#FFFFFF,RIGHT,12,10,에너지화학공학과 교수,0.35,#808080,LEFT,12,16,Dept. of Energy and Chemical Engineering Professor,0.35,#808080,LEFT,12,22,이 창 연,1.5,#FFFFFF,LEFT,64,27,"Lee, Chang-Yeon",0.75,#808080,LEFT
,08-572,0.5,0,0,default,3,184,30,08-572,1,#0000FF,RIGHT,10,10,에너지화공기초실험실,1.75,#FFFFFF,LEFT,10,29,Elementary Lab for Energy and Chemical Engineering,0.45,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-575,0.5,0,0,default,3,184,30,08-575,1,#0000FF,RIGHT,10,10,전기화학 에너지/디바이스 연구실,1.35,#FFFFFF,LEFT,10,29,Electrochemical Energy/Device Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-580,0.5,0,0,default,3,184,30,08-580,1,#0000FF,RIGHT,10,10,생산혁신실험실,1.75,#FFFFFF,LEFT,10,29,Production Innovation Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
,08-581,0.5,0,0,default,3,184,30,08-581,1,#0000FF,RIGHT,10,10,e-러닝 스튜디오,1.75,#FFFFFF,LEFT,10,29,e-Learning Studio,0.75,#808080,LEFT,,,,,,,,,,,,
,08-582,0.5,0,0,default,3,184,30,08-582,1,#0000FF,RIGHT,10,10,서 버 실,1.75,#FFFFFF,LEFT,10,29,Server Room,0.75,#808080,LEFT,,,,,,,,,,,,
,08-583,0.5,0,0,default,3,184,30,08-583,1,#0000FF,RIGHT,10,10,인간공학실험실,1.75,#FFFFFF,LEFT,10,29,Ergonomics Lab.,0.75,#808080,LEFT,,,,,,,,,,,,
